label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32
right_hands_up,0.6963672637939453,0.7289102673530579,0.7534295320510864,0.7752275466918945,0.6542343497276306,0.6219742894172668,0.5921801924705505,0.8067424893379211,0.5476998686790466,0.7389464974403381,0.6418743133544922,0.917462944984436,0.35783952474594116,1.0415204763412476,0.2835736572742462,1.0113074779510498,0.37275609374046326,1.0187305212020874,0.3941720128059387,0.9975622296333313,0.39523208141326904,0.9862127304077148,0.3932024836540222,0.7855390906333923,0.43305549025535583,0.7533320188522339,0.4112776219844818,0.8072888255119324,0.47037848830223083,0.8120762705802917,0.4551275372505188,0.8116924166679382,0.55488121509552,0.6128076314926147,0.5489790439605713,0.5533967614173889,0.5583034753799438,0.5428916811943054,0.5448427796363831,0.5486378073692322,0.6227115988731384,0.6179643273353577,0.7296693921089172,0.7245141267776489,1.1001180410385132,1.036659598350525,1.4527217149734497,1.5751173496246338,1.5352977514266968,1.7301191091537476,1.5897799730300903,1.8144758939743042,1.5374945402145386,1.7578213214874268,1.5131566524505615,1.7248255014419556,2.1934022903442383,2.1793649196624756,2.8165783882141113,2.753922700881958,3.575270652770996,3.522488832473755,3.7104485034942627,3.646406412124634,3.7459282875061035,3.7125349044799805
right_hands_up,0.6968506574630737,0.7288612723350525,0.7528289556503296,0.7744795083999634,0.6542932391166687,0.6220531463623047,0.5922532081604004,0.8039785623550415,0.5477203130722046,0.7389421463012695,0.6421939134597778,0.9085903167724609,0.36555126309394836,1.0429389476776123,0.2788466215133667,1.0119619369506836,0.328280508518219,1.0204685926437378,0.32223373651504517,0.9986811876296997,0.35236501693725586,0.9864414930343628,0.3638562262058258,0.792514443397522,0.4298340380191803,0.768807053565979,0.4257470965385437,0.8021243810653687,0.4600478708744049,0.8015538454055786,0.44436508417129517,0.7904647588729858,0.5318578481674194,0.6155928373336792,0.5522754788398743,0.5562211275100708,0.5606211423873901,0.5470435619354248,0.549098014831543,0.5525792837142944,0.62364661693573,0.6197997331619263,0.7303466796875,0.7245321869850159,1.098535180091858,1.0423365831375122,1.4580192565917969,1.579148769378662,1.5535269975662231,1.8653929233551025,1.6137619018554688,1.990789532661438,1.5604327917099,1.9534766674041748,1.538072109222412,1.9069106578826904,2.194227695465088,2.1800947189331055,3.0388646125793457,3.0123379230499268,3.8242709636688232,3.801987648010254,3.9513297080993652,3.928053140640259,4.040990352630615,4.011938571929932
right_hands_up,0.6974362730979919,0.7288773655891418,0.7527000904083252,0.7743042707443237,0.6543946862220764,0.6221194863319397,0.5922583341598511,0.8037688136100769,0.5476997494697571,0.7389963865280151,0.6430050134658813,0.9113863110542297,0.37858834862709045,1.0393571853637695,0.2735094428062439,0.9852322340011597,0.363841712474823,0.9873987436294556,0.39005234837532043,0.9630002975463867,0.39975881576538086,0.9563243985176086,0.4000174403190613,0.7983701825141907,0.4336150586605072,0.7724788188934326,0.4393678605556488,0.8000319600105286,0.4601620137691498,0.7982169985771179,0.44460970163345337,0.7888203859329224,0.5307058691978455,0.6232107281684875,0.5584103465080261,0.5620216131210327,0.5657585859298706,0.5536627173423767,0.5559220910072327,0.5596241354942322,0.6290415525436401,0.6289888620376587,0.737290620803833,0.7302196025848389,1.128221869468689,1.0582727193832397,1.426000952720642,1.5167142152786255,1.3900166749954224,1.366845965385437,1.410977840423584,1.3513456583023071,1.3617041110992432,1.2981349229812622,1.3578165769577026,1.313533067703247,2.2548584938049316,2.2455642223358154,3.0570454597473145,3.020007610321045,3.839493989944458,3.8068788051605225,3.972095489501953,3.934570789337158,4.040384292602539,4.011373996734619
right_hands_up,0.6989976167678833,0.7288999557495117,0.7526010870933533,0.7741574048995972,0.6550816297531128,0.6234418153762817,0.5931190252304077,0.8034102320671082,0.547833263874054,0.7394462823867798,0.6456361413002014,0.9223536252975464,0.3858501613140106,1.0491535663604736,0.2703808546066284,0.986916184425354,0.3764804005622864,0.9903963804244995,0.4113253951072693,0.9660012125968933,0.41374272108078003,0.9587249755859375,0.4105686545372009,0.8032363653182983,0.433781236410141,0.7749509215354919,0.4444640278816223,0.7995622754096985,0.4599999785423279,0.7985738515853882,0.44521036744117737,0.7780181169509888,0.4993552267551422,0.632948637008667,0.5672479867935181,0.5706167817115784,0.5739696621894836,0.5627915263175964,0.5653444528579712,0.5693227648735046,0.6370247602462769,0.6409557461738586,0.7458940148353577,0.7386925220489502,1.1478828191757202,1.0718046426773071,1.4174081087112427,1.4765852689743042,1.3586983680725098,1.234520673751831,1.3751399517059326,1.1972788572311401,1.3236628770828247,1.1450541019439697,1.3207026720046997,1.167226791381836,2.2930407524108887,2.2778372764587402,3.070026159286499,3.0317561626434326,3.861525774002075,3.8150763511657715,3.9975435733795166,3.9420878887176514,4.058853626251221,4.022130012512207
right_hands_up,0.6999590992927551,0.7289265990257263,0.752464771270752,0.7740155458450317,0.6561192870140076,0.625374436378479,0.5949955582618713,0.8030413389205933,0.5484219193458557,0.739499568939209,0.6466610431671143,0.9047161340713501,0.3898063004016876,1.0490161180496216,0.27027198672294617,0.9843648076057434,0.37685006856918335,0.9885228872299194,0.4101138114929199,0.9625265002250671,0.4135589599609375,0.9536617994308472,0.411414235830307,0.805938720703125,0.4337931275367737,0.7826477289199829,0.45017385482788086,0.8017967343330383,0.4656730592250824,0.8014909625053406,0.4557383060455322,0.7795161604881287,0.5051141977310181,0.6491724848747253,0.5850781202316284,0.5888203382492065,0.5924457907676697,0.5790354609489441,0.5808268785476685,0.5841367244720459,0.6538344025611877,0.6532838344573975,0.7595497965812683,0.7518597841262817,1.1450375318527222,1.0768721103668213,1.4193567037582397,1.488437294960022,1.3721599578857422,1.402042031288147,1.3886692523956299,1.4174171686172485,1.3380852937698364,1.3623359203338623,1.335426688194275,1.3624401092529297,2.2825582027435303,2.268282890319824,3.092038154602051,3.056152105331421,3.8947770595550537,3.849907159805298,4.02919340133667,3.9747824668884277,4.099020004272461,4.066483497619629
right_hands_up,0.7000386714935303,0.728884756565094,0.7522863149642944,0.7739068865776062,0.6561272740364075,0.6253272294998169,0.5949370861053467,0.8028120994567871,0.5482720732688904,0.7393489480018616,0.6465970873832703,0.9036974906921387,0.38878923654556274,1.047745943069458,0.2621641159057617,0.9785619974136353,0.3045061230659485,0.9865485429763794,0.28044262528419495,0.9592386484146118,0.32917895913124084,0.9460027813911438,0.34955596923828125,0.8055787086486816,0.416233628988266,0.7821833491325378,0.4257161021232605,0.7653955221176147,0.39910444617271423,0.7638506889343262,0.3820047378540039,0.7198907732963562,0.4485805630683899,0.6489216089248657,0.5839735269546509,0.5876773595809937,0.5914157629013062,0.5781983137130737,0.5800699591636658,0.5834599733352661,0.6529918313026428,0.6521084308624268,0.7589250802993774,0.751164436340332,1.139315128326416,1.076545000076294,1.5852141380310059,1.5762851238250732,1.7778536081314087,1.9578375816345215,1.8625094890594482,2.1043310165405273,1.8221343755722046,2.081759452819824,1.7958723306655884,2.029305934906006,2.197737693786621,2.1641969680786133,3.0638132095336914,3.0253024101257324,3.8605809211730957,3.82222318649292,3.984989643096924,3.9443044662475586,4.08868408203125,4.055847644805908
right_hands_up,0.7002366781234741,0.7288116812705994,0.7519867420196533,0.7735778093338013,0.6561150550842285,0.6251727938652039,0.5948253870010376,0.801770806312561,0.5479508638381958,0.7393102645874023,0.6466683745384216,0.900382399559021,0.3849269151687622,1.0480005741119385,0.2470843344926834,0.9800577163696289,0.29303643107414246,0.9867877960205078,0.2726287245750427,0.9607839584350586,0.3248264193534851,0.9479775428771973,0.3422347605228424,0.8049701452255249,0.4166743755340576,0.7814147472381592,0.4161396026611328,0.7660974264144897,0.39413779973983765,0.7658058404922485,0.3758348822593689,0.719902753829956,0.45275288820266724,0.6470490097999573,0.5807763934135437,0.5842243432998657,0.5879794955253601,0.5754128098487854,0.5774485468864441,0.5807812809944153,0.6490049958229065,0.6471699476242065,0.7559431791305542,0.7478926777839661,1.1285693645477295,1.0735727548599243,1.5941593647003174,1.608694076538086,1.8125591278076172,2.0346431732177734,1.908866286277771,2.1958158016204834,1.8721164464950562,2.1795871257781982,1.8377684354782104,2.117159843444824,2.180192470550537,2.148773431777954,3.057936668395996,3.024137020111084,3.8500969409942627,3.8164222240448,3.973839044570923,3.94077205657959,4.084303855895996,4.051488876342773
right_hands_up,0.7006353139877319,0.7288190722465515,0.7519746422767639,0.7735403180122375,0.656593918800354,0.6255643963813782,0.5950145125389099,0.8011142015457153,0.547856330871582,0.7392851114273071,0.6466850638389587,0.8962970972061157,0.38078373670578003,1.0468195676803589,0.24812230467796326,0.9805405735969543,0.30137377977371216,0.9880003929138184,0.28607088327407837,0.9619743227958679,0.33398503065109253,0.9493430256843567,0.34842419624328613,0.8046100735664368,0.4168602526187897,0.7825488448143005,0.4151277542114258,0.7685638070106506,0.39889708161354065,0.7688349485397339,0.3806077241897583,0.7290879487991333,0.46031466126441956,0.6374197602272034,0.5728956460952759,0.5767014026641846,0.580959141254425,0.5673382878303528,0.5692854523658752,0.5725840330123901,0.6432210803031921,0.6368115544319153,0.7476996183395386,0.7381954193115234,1.1178290843963623,1.0677114725112915,1.5856750011444092,1.621157169342041,1.7787050008773804,2.0411150455474854,1.8682254552841187,2.2015340328216553,1.8292709589004517,2.1853365898132324,1.7978260517120361,2.123293876647949,2.174046277999878,2.152092695236206,3.0603184700012207,3.0256876945495605,3.8473196029663086,3.8138813972473145,3.968547821044922,3.9358737468719482,4.091780662536621,4.056441307067871
right_hands_up,0.7009130716323853,0.7288278937339783,0.7519432902336121,0.7734330892562866,0.6573874354362488,0.6266470551490784,0.5958842039108276,0.8004366755485535,0.5480145812034607,0.7392063736915588,0.6468364000320435,0.8953982591629028,0.37825340032577515,1.0329561233520508,0.24833431839942932,0.9808411598205566,0.28939130902290344,0.991637110710144,0.26475289463996887,0.9665845632553101,0.3186769187450409,0.9510546922683716,0.33714160323143005,0.799829363822937,0.4170289635658264,0.7785418629646301,0.4127179682254791,0.7635013461112976,0.39865225553512573,0.7638436555862427,0.3807736933231354,0.7210167050361633,0.4571071267127991,0.6277346014976501,0.566004753112793,0.5698860287666321,0.5743597745895386,0.5602245330810547,0.5618285536766052,0.5645979642868042,0.6377684473991394,0.627376139163971,0.7379010319709778,0.7279179692268372,1.1096701622009277,1.0601080656051636,1.5924038887023926,1.6142476797103882,1.824515700340271,2.0026469230651855,1.924134612083435,2.151643991470337,1.890887975692749,2.143826961517334,1.8530012369155884,2.084315299987793,2.1407289505004883,2.1349937915802,3.05853533744812,3.019118309020996,3.8396286964416504,3.8010594844818115,3.964235782623291,3.9253201484680176,4.065711498260498,4.031176567077637
right_hands_up,0.7010353803634644,0.7288783192634583,0.7519546747207642,0.7734197378158569,0.6578068137168884,0.627103328704834,0.5962187051773071,0.800183892250061,0.5480228662490845,0.7389720678329468,0.6468151807785034,0.8953299522399902,0.3730883002281189,1.030701994895935,0.24875874817371368,0.9820127487182617,0.29342055320739746,0.9952257871627808,0.2719448506832123,0.9695650339126587,0.32378721237182617,0.9522296190261841,0.34075719118118286,0.7956809997558594,0.41751036047935486,0.7732846140861511,0.4090266227722168,0.75649493932724,0.3945763111114502,0.7571245431900024,0.3762279152870178,0.710006594657898,0.45458102226257324,0.6211592555046082,0.559762716293335,0.5640805959701538,0.5690478086471558,0.5533007383346558,0.554729700088501,0.557328462600708,0.6333674192428589,0.6191754937171936,0.7314524054527283,0.7202566266059875,1.1007335186004639,1.0570605993270874,1.5917751789093018,1.60986328125,1.8345504999160767,1.9967601299285889,1.938486933708191,2.146667003631592,1.9049804210662842,2.137169361114502,1.8649094104766846,2.0771946907043457,2.125086784362793,2.126660108566284,3.0438694953918457,3.0125696659088135,3.81927752494812,3.787952423095703,3.9374258518218994,3.9109561443328857,4.061969757080078,4.027917861938477
